Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP000303,Male,Yes,1,Graduate,No,10618,1190,174.0,360.0,0.0,Semiurban,Y
LP000304,Female,No,0,Graduate,No,22510,3918,139.0,120.0,1.0,Urban,Y
LP000305,Female,Yes,1,Not Graduate,No,5540,1339,77.0,240.0,1.0,Semiurban,Y
LP000306,,No,2,Graduate,No,6952,839,92.0,360.0,1.0,Rural,Y
LP000307,Male,No,0,Graduate,No,3694,2987,33.0,360.0,1.0,Rural,N
LP000308,Male,Yes,0,Not Graduate,No,13728,693,233.0,360.0,0.0,Urban,N
LP000309,,No,1,Graduate,No,26622,1974,214.0,300.0,1.0,Rural,Y
LP000310,Male,Yes,2,Graduate,No,38761,422,201.0,360.0,1.0,Semiurban,Y
LP000311,Male,No,0,Graduate,No,46116,309,139.0,240.0,1.0,Semiurban,Y
LP000312,Male,Yes,0,Not Graduate,No,7689,388,198.0,240.0,1.0,Urban,N
LP000313,Male,No,0,Graduate,No,16318,1062,194.0,480.0,1.0,Semiurban,Y
LP000314,Female,Yes,3+,Graduate,No,9683,503,77.0,240.0,0.0,Urban,N
LP000315,Female,No,0,Graduate,No,49916,521,,480.0,1.0,Semiurban,Y
LP000316,Female,Yes,0,Graduate,No,37901,912,176.0,480.0,1.0,Urban,Y
LP000317,Male,Yes,2,Graduate,No,15282,1005,125.0,360.0,1.0,Urban,Y
LP000318,Male,Yes,1,Graduate,No,8139,170,114.0,360.0,1.0,Semiurban,N
LP000319,Male,No,0,Graduate,No,846,53,191.0,120.0,1.0,Semiurban,Y
LP000320,Male,Yes,3+,Not Graduate,No,4243,1772,108.0,360.0,1.0,Semiurban,N
LP000321,Male,Yes,1,Graduate,,3035,1296,274.0,360.0,1.0,Semiurban,Y
LP000322,,Yes,1,Not Graduate,Yes,4200,211,229.0,,,Rural,Y
LP000323,Female,No,0,Graduate,No,60058,1851,139.0,240.0,1.0,Urban,Y
LP000324,Male,Yes,2,Graduate,No,4740,1847,212.0,360.0,1.0,Urban,N
LP000325,Female,Yes,,Graduate,No,5717,763,159.0,360.0,1.0,Urban,Y
LP000326,,Yes,,Not Graduate,No,6396,11513,129.0,360.0,1.0,Semiurban,Y
LP000327,Male,Yes,0,Graduate,No,106813,5029,248.0,360.0,0.0,Semiurban,Y
LP000328,Female,Yes,2,Not Graduate,No,12708,679,169.0,360.0,,Semiurban,N
LP000329,Male,Yes,1,Graduate,No,29595,694,105.0,,0.0,Semiurban,Y
LP000330,Male,No,1,Graduate,No,15372,190,173.0,,1.0,Semiurban,Y
LP000331,Male,No,0,Graduate,Yes,2731,4767,233.0,180.0,1.0,Rural,N
LP000332,Female,Yes,1,Graduate,No,45529,1474,150.0,120.0,0.0,Urban,N
LP000333,Male,Yes,2,Graduate,,18414,2944,160.0,300.0,0.0,Semiurban,Y
LP000334,Male,,,Graduate,No,12120,84,135.0,240.0,1.0,Urban,Y
LP000335,Male,Yes,2,Graduate,No,54617,2787,167.0,120.0,1.0,Urban,Y
LP000336,,No,0,Graduate,,10124,594,101.0,180.0,1.0,Urban,Y
LP000337,Female,Yes,2,Graduate,No,11902,2210,110.0,300.0,1.0,Semiurban,N
LP000338,,Yes,0,Graduate,No,10136,2049,132.0,480.0,1.0,Urban,N
LP000339,Male,Yes,1,Graduate,No,31603,1069,158.0,480.0,1.0,Urban,Y
LP000340,Male,No,3+,Graduate,Yes,25618,474,205.0,180.0,1.0,Rural,Y
LP000341,Male,Yes,3+,Graduate,No,16695,1769,142.0,360.0,1.0,Urban,Y
LP000342,Male,Yes,0,Not Graduate,No,5759,402,191.0,300.0,1.0,Semiurban,N
LP000343,,Yes,1,Graduate,No,9934,3868,127.0,360.0,0.0,Rural,Y
LP000344,,No,0,Not Graduate,No,5757,461,179.0,360.0,1.0,Rural,Y
LP000345,Male,No,2,Graduate,No,33802,1126,209.0,480.0,1.0,Semiurban,Y
LP000346,Female,Yes,1,Graduate,No,3790,448,144.0,300.0,1.0,Urban,N
LP000347,Female,Yes,0,Graduate,No,47834,1326,167.0,240.0,0.0,Rural,Y
LP000348,Male,No,0,Graduate,No,37426,317,120.0,360.0,1.0,Urban,Y
LP000349,Male,Yes,,Graduate,No,6407,415,179.0,360.0,1.0,Urban,N
LP000350,Female,Yes,1,Graduate,Yes,9574,17213,9.0,180.0,1.0,Rural,Y
LP000351,Male,Yes,0,Graduate,No,7555,3020,68.0,300.0,0.0,Urban,N
LP000352,Female,Yes,0,Graduate,No,18848,1708,178.0,360.0,1.0,Semiurban,Y
LP000353,Female,Yes,,Not Graduate,No,41355,2032,68.0,240.0,1.0,Urban,Y
LP000354,Male,No,1,Graduate,No,34492,1582,125.0,480.0,1.0,Rural,Y
LP000355,Male,Yes,3+,Graduate,,9448,985,220.0,360.0,1.0,Semiurban,Y
LP000356,Female,Yes,2,Not Graduate,No,36455,2719,193.0,360.0,1.0,Rural,Y
LP000357,Male,No,1,Graduate,No,34113,406,269.0,180.0,1.0,Semiurban,Y
LP000358,Male,Yes,2,Graduate,No,11486,7440,153.0,360.0,1.0,Urban,Y
LP000359,Female,Yes,1,Not Graduate,No,13259,1266,145.0,300.0,1.0,Rural,Y
LP000360,Male,Yes,0,Graduate,No,45861,2869,150.0,360.0,1.0,Semiurban,Y
LP000361,Male,No,3+,Graduate,No,31153,7244,103.0,240.0,1.0,Rural,Y
LP000362,Female,No,0,Graduate,Yes,35590,1977,139.0,360.0,1.0,Rural,Y
LP000363,Male,No,0,Graduate,No,105694,414,86.0,360.0,1.0,Semiurban,Y
LP000364,Male,No,3+,Graduate,No,20698,4738,208.0,360.0,1.0,Semiurban,Y
LP000365,Female,Yes,0,Graduate,No,17335,8395,186.0,180.0,1.0,Urban,Y
LP000366,Male,Yes,2,Graduate,No,39590,106,91.0,300.0,1.0,Semiurban,Y
LP000367,Female,No,3+,Graduate,No,65529,970,116.0,360.0,1.0,Semiurban,Y
LP000368,Female,Yes,1,Not Graduate,No,8191,1555,169.0,480.0,1.0,Urban,Y
LP000369,Male,Yes,0,Not Graduate,No,11367,798,163.0,300.0,1.0,Rural,N
LP000370,Male,Yes,0,Not Graduate,Yes,5914,245,97.0,360.0,1.0,Urban,Y
LP000371,Male,Yes,0,Not Graduate,No,17574,380,153.0,360.0,1.0,Rural,Y
LP000372,Male,No,1,Graduate,No,27211,119,178.0,240.0,1.0,Rural,Y
LP000373,Male,Yes,2,Not Graduate,No,6253,3450,180.0,240.0,1.0,Rural,N
LP000374,Female,Yes,1,Graduate,No,33091,5700,234.0,360.0,1.0,Rural,Y
LP000375,Male,,1,Graduate,No,9295,5605,162.0,360.0,1.0,Rural,N
LP000376,Male,Yes,1,Graduate,No,8709,1058,87.0,360.0,1.0,Rural,Y
LP000377,,Yes,1,Graduate,Yes,32989,1519,96.0,480.0,1.0,Semiurban,Y
LP000378,Male,Yes,2,Not Graduate,No,8102,3959,212.0,240.0,1.0,Urban,Y
LP000379,Female,No,0,Graduate,No,4346,829,230.0,180.0,1.0,Urban,Y
LP000380,Male,No,2,Graduate,No,24219,351,148.0,300.0,,Semiurban,Y
LP000381,Male,No,1,Graduate,No,12023,552,169.0,180.0,1.0,Semiurban,N
LP000382,,No,0,Graduate,,34837,1353,,360.0,1.0,Semiurban,Y
LP000383,Female,Yes,0,Not Graduate,No,26014,465,135.0,180.0,1.0,Rural,Y
LP000384,Female,No,0,Not Graduate,No,3298,1935,75.0,360.0,1.0,Urban,N
LP000385,Female,No,1,Graduate,No,38270,215,173.0,300.0,1.0,Urban,Y
LP000386,Female,Yes,0,Graduate,No,61071,819,239.0,240.0,0.0,Rural,Y
LP000387,Male,Yes,3+,Graduate,No,30542,1784,,360.0,1.0,Semiurban,Y
LP000388,Male,No,1,Not Graduate,No,31542,1285,,360.0,1.0,Urban,Y
LP000389,Female,No,3+,Graduate,No,10958,453,128.0,360.0,0.0,Urban,Y
LP000390,Female,,0,Not Graduate,No,9123,2649,174.0,300.0,1.0,Semiurban,N
LP000391,Female,No,0,Graduate,Yes,15834,1502,,480.0,0.0,Urban,N
LP000392,Male,Yes,0,Not Graduate,Yes,27887,89,176.0,300.0,1.0,Semiurban,Y
LP000393,Male,Yes,0,Graduate,No,27331,1893,56.0,360.0,1.0,Rural,Y
LP000394,Female,Yes,2,Graduate,No,9412,660,237.0,120.0,1.0,Semiurban,N
LP000395,,Yes,0,Graduate,No,8679,584,191.0,360.0,0.0,Semiurban,N
LP000396,Female,No,1,Not Graduate,No,4055,405,140.0,360.0,1.0,Urban,Y
LP000397,Female,,,Not Graduate,No,22416,329,123.0,360.0,1.0,Urban,Y
LP000398,Male,,1,Graduate,No,9780,1405,,300.0,1.0,Semiurban,Y
LP000399,Female,Yes,2,Graduate,No,10500,2111,,360.0,1.0,Urban,Y
LP000400,Female,Yes,1,Not Graduate,No,53225,1317,51.0,480.0,1.0,Semiurban,Y
LP000401,Male,Yes,2,Not Graduate,No,21562,3426,175.0,300.0,0.0,Semiurban,Y
LP000402,Female,Yes,0,Graduate,Yes,17297,2203,164.0,180.0,1.0,Urban,Y
LP000403,Male,Yes,3+,Graduate,No,25955,98,163.0,360.0,1.0,Urban,Y
LP000404,Female,Yes,,Graduate,No,41626,365,91.0,360.0,1.0,Rural,Y
LP000405,Male,,1,Not Graduate,No,3662,4564,64.0,300.0,1.0,Semiurban,N
LP000406,Female,Yes,1,Graduate,No,8497,239,262.0,360.0,1.0,Semiurban,Y
LP000407,Male,,3+,Graduate,No,11095,41,156.0,,1.0,Semiurban,Y
LP000408,Male,Yes,1,Graduate,No,6107,9874,246.0,360.0,1.0,Semiurban,Y
LP000409,,Yes,2,Graduate,No,10805,1565,195.0,,1.0,Semiurban,N
LP000410,Male,Yes,1,Graduate,No,3862,483,155.0,180.0,1.0,Urban,Y
LP000411,Male,No,0,Graduate,No,27938,396,161.0,240.0,1.0,Semiurban,Y
LP000412,Female,No,2,Graduate,No,8830,2333,204.0,360.0,0.0,Semiurban,N
LP000413,Female,Yes,,Not Graduate,No,15689,1946,209.0,360.0,1.0,Urban,Y
LP000414,Male,Yes,1,Not Graduate,No,13919,1623,173.0,240.0,1.0,Semiurban,Y
LP000415,Female,No,1,Graduate,No,20867,874,204.0,240.0,1.0,Urban,Y
LP000416,Male,No,0,Graduate,No,1865,235,207.0,360.0,0.0,Urban,N
LP000417,Male,Yes,2,Graduate,No,19152,1050,166.0,360.0,1.0,Semiurban,Y
LP000418,Male,Yes,3+,Not Graduate,No,10720,3936,,360.0,,Urban,Y
LP000419,Female,Yes,2,Not Graduate,No,18499,572,174.0,480.0,1.0,Semiurban,Y
LP000420,Female,Yes,0,Graduate,No,5200,2255,112.0,180.0,1.0,Semiurban,N
LP000421,Female,Yes,1,Not Graduate,No,18600,674,130.0,480.0,1.0,Urban,Y
LP000422,Female,Yes,2,Graduate,No,37752,2868,169.0,360.0,0.0,Semiurban,Y
LP000423,Male,Yes,,Graduate,No,15549,338,146.0,360.0,1.0,Rural,Y
LP000424,Male,Yes,1,Graduate,No,7526,1114,215.0,360.0,1.0,Semiurban,Y
LP000425,Male,No,3+,Not Graduate,Yes,7794,1896,116.0,300.0,0.0,Urban,Y
LP000426,Male,,1,Graduate,Yes,21183,487,43.0,360.0,,Urban,N
LP000427,Male,Yes,1,Not Graduate,Yes,21072,1694,215.0,360.0,1.0,Rural,Y
LP000428,Female,No,0,Not Graduate,Yes,17769,1058,152.0,480.0,1.0,Semiurban,Y
LP000429,Male,,,Graduate,No,12964,1040,154.0,360.0,1.0,Urban,Y
LP000430,Male,No,0,Graduate,No,15714,486,110.0,120.0,1.0,Urban,Y
LP000431,Male,Yes,3+,Graduate,Yes,12683,3629,55.0,360.0,,Semiurban,Y
LP000432,Female,Yes,1,Not Graduate,No,9850,352,109.0,180.0,1.0,Semiurban,Y
LP000433,Female,Yes,1,Graduate,No,24489,1534,178.0,480.0,1.0,Semiurban,Y
LP000434,Male,Yes,2,Graduate,Yes,17121,395,139.0,300.0,1.0,Rural,Y
LP000435,Male,No,1,Not Graduate,No,37512,1012,133.0,480.0,1.0,Semiurban,Y
LP000436,Female,Yes,1,Not Graduate,No,32646,2371,65.0,,1.0,Semiurban,Y
LP000437,Male,Yes,0,Graduate,Yes,16680,775,240.0,360.0,0.0,Semiurban,N
LP000438,Female,Yes,2,Not Graduate,Yes,21510,27,147.0,240.0,1.0,Urban,Y
LP000439,Female,Yes,0,Graduate,No,6212,218,267.0,,1.0,Semiurban,N
LP000440,Male,Yes,0,Graduate,No,12555,82,168.0,300.0,1.0,Semiurban,Y
LP000441,Male,Yes,0,Graduate,No,17573,1189,227.0,,1.0,Rural,Y
LP000442,Female,No,0,Not Graduate,No,3766,1090,114.0,300.0,1.0,Urban,Y
LP000443,Male,No,0,Graduate,No,18836,719,74.0,,0.0,Semiurban,Y
LP000444,Male,No,1,Graduate,No,6201,517,140.0,180.0,0.0,Urban,Y
LP000445,Female,Yes,0,Graduate,No,6770,1429,178.0,360.0,1.0,Rural,Y
LP000446,Female,No,1,Not Graduate,No,8746,193,183.0,360.0,0.0,Urban,N
LP000447,Female,Yes,0,Graduate,No,13037,3453,169.0,360.0,1.0,Rural,Y
LP000448,Female,Yes,0,Graduate,Yes,4617,1200,264.0,180.0,1.0,Rural,N
LP000449,Male,Yes,1,Graduate,No,26510,352,169.0,120.0,1.0,Urban,Y
LP000450,Male,No,3+,Graduate,No,15397,663,134.0,120.0,1.0,Urban,Y
LP000451,Female,No,2,Graduate,No,62316,936,138.0,360.0,1.0,Urban,Y
LP000452,Male,No,3+,Not Graduate,No,16984,209,109.0,360.0,1.0,Rural,N
LP000453,Male,No,1,Graduate,Yes,21091,2452,164.0,180.0,0.0,Semiurban,Y
LP000454,Female,No,1,Not Graduate,Yes,6747,3493,204.0,300.0,1.0,Rural,N
LP000455,Male,No,1,Graduate,No,5190,1262,220.0,360.0,1.0,Semiurban,N
LP000456,Male,Yes,1,Graduate,No,21923,3390,135.0,360.0,1.0,Urban,Y
LP000457,Male,Yes,0,Graduate,No,5571,26370,147.0,360.0,1.0,Urban,Y
LP000458,Male,Yes,1,Graduate,Yes,22325,115,117.0,,1.0,Urban,Y
LP000459,Male,,0,Not Graduate,No,52324,1167,198.0,120.0,1.0,Semiurban,Y
LP000460,Male,Yes,1,Graduate,No,28470,218,88.0,360.0,1.0,Urban,Y
LP000461,,,1,Graduate,No,21085,7135,113.0,180.0,1.0,Semiurban,Y
LP000462,Female,Yes,0,Graduate,,16574,1473,-57.0,360.0,1.0,Urban,Y
LP000463,Female,No,0,Graduate,No,9826,474,91.0,300.0,1.0,Semiurban,Y
LP000464,Male,No,0,Graduate,No,12189,802,120.0,240.0,1.0,Urban,N
LP000465,Female,Yes,3+,Graduate,No,8498,5451,124.0,300.0,1.0,Semiurban,Y
LP000466,Male,Yes,0,Not Graduate,No,4664,1886,85.0,300.0,1.0,Semiurban,Y
LP000467,Male,Yes,0,Graduate,No,13743,2196,93.0,360.0,0.0,Rural,Y
LP000468,Female,Yes,2,Graduate,No,32412,6540,213.0,240.0,1.0,Urban,Y
LP000469,Male,No,1,Graduate,No,4764,3446,111.0,180.0,1.0,Rural,Y
LP000470,Female,Yes,0,Not Graduate,No,40896,4225,59.0,360.0,1.0,Rural,Y
LP000471,Male,,0,Graduate,No,35374,942,97.0,240.0,0.0,Urban,Y
LP000472,Female,No,0,Graduate,No,18353,73,98.0,120.0,1.0,Rural,Y
LP000473,Male,No,0,Graduate,No,18472,1241,146.0,300.0,1.0,Urban,Y
LP000474,Female,Yes,0,Graduate,Yes,11510,494,167.0,360.0,1.0,Urban,Y
LP000475,Male,No,1,Graduate,,13816,2825,82.0,300.0,1.0,Rural,Y
LP000476,Female,Yes,2,Not Graduate,No,9220,131,165.0,300.0,1.0,Rural,N
LP000477,Male,,1,Not Graduate,No,13702,2962,219.0,120.0,1.0,Semiurban,Y
LP000478,Male,Yes,1,Graduate,No,14940,1375,200.0,360.0,1.0,Urban,Y
LP000479,Female,Yes,0,Graduate,No,60173,1676,178.0,300.0,1.0,Semiurban,Y
LP000480,Male,Yes,0,Graduate,No,21004,2304,170.0,360.0,1.0,Rural,Y
LP000481,Female,Yes,2,Not Graduate,Yes,11299,1059,134.0,300.0,1.0,Semiurban,N
LP000482,Female,Yes,0,Graduate,No,12343,735,220.0,360.0,0.0,Urban,N
LP000483,Male,No,2,Not Graduate,No,7550,4281,171.0,360.0,1.0,Semiurban,Y
LP000484,Female,Yes,1,Not Graduate,No,8614,2234,109.0,240.0,1.0,Semiurban,Y
LP000485,Male,Yes,2,Graduate,No,27682,2506,142.0,240.0,1.0,Rural,Y
LP000486,Female,No,0,Graduate,No,8998,993,116.0,360.0,1.0,Rural,Y
LP000487,Male,Yes,0,Graduate,Yes,8151,1250,143.0,,1.0,Rural,N
LP000488,Male,No,2,Graduate,,8316,1079,210.0,,1.0,Rural,N
LP000489,Female,Yes,2,Graduate,No,7455,135,141.0,360.0,1.0,Urban,Y
LP000490,Female,Yes,0,Graduate,,32917,209,110.0,180.0,1.0,Rural,Y
LP000491,Male,Yes,3+,Graduate,No,14975,945,202.0,480.0,1.0,Rural,Y
LP000492,Female,Yes,0,Not Graduate,No,10658,115,213.0,300.0,0.0,Semiurban,Y
LP000493,Male,Yes,0,Graduate,Yes,13676,960,110.0,180.0,1.0,Semiurban,Y
LP000494,Male,Yes,1,Graduate,Yes,15896,374,223.0,480.0,1.0,Rural,Y
LP000495,Male,Yes,2,Not Graduate,No,7347,1001,198.0,240.0,1.0,Semiurban,N
LP000496,Male,Yes,3+,Graduate,No,4395,1344,122.0,360.0,0.0,Rural,N
LP000497,Male,Yes,,Graduate,No,38979,117,210.0,180.0,0.0,Semiurban,Y
LP000498,Male,Yes,0,Graduate,No,29449,1619,88.0,360.0,1.0,Urban,Y
LP000499,Female,Yes,1,Graduate,No,18074,639,125.0,480.0,,Rural,Y
LP000500,Female,Yes,0,Graduate,No,27871,67,95.0,480.0,1.0,Rural,Y
LP000501,Female,Yes,1,Not Graduate,No,61789,630,101.0,180.0,0.0,Rural,N
LP000502,Male,Yes,1,Not Graduate,No,8705,1729,192.0,360.0,1.0,Rural,Y
LP000503,Male,No,0,Graduate,No,5453,673,149.0,360.0,1.0,Semiurban,Y
LP000504,Female,Yes,1,Not Graduate,No,22679,626,94.0,360.0,0.0,Semiurban,Y
LP000505,Female,No,1,Not Graduate,No,4132,1319,120.0,300.0,1.0,Rural,Y
LP000506,,Yes,2,Graduate,No,13771,617,116.0,300.0,0.0,Urban,Y
LP000507,Female,Yes,1,Graduate,No,10522,795,162.0,300.0,1.0,Urban,Y
LP000508,Female,,0,Graduate,No,22904,223,263.0,360.0,1.0,Urban,Y
LP000509,Female,No,0,Graduate,No,9083,588,160.0,360.0,,Urban,Y
LP000510,Female,Yes,0,Graduate,Yes,34885,10518,163.0,,1.0,Semiurban,Y
LP000511,,Yes,0,Graduate,No,7350,1358,227.0,360.0,1.0,Semiurban,N
LP000512,Male,Yes,1,Graduate,No,23497,1514,122.0,180.0,1.0,Urban,Y
LP000513,Female,Yes,3+,Graduate,No,7839,507,216.0,120.0,1.0,Rural,Y
LP000514,,Yes,1,Graduate,No,20718,682,128.0,360.0,1.0,Urban,Y
LP000515,Male,Yes,1,Graduate,,5932,833,131.0,360.0,0.0,Semiurban,Y
LP000516,Male,Yes,1,Graduate,No,13104,3130,133.0,480.0,,Rural,Y
LP000517,Male,Yes,0,Graduate,No,38471,4622,144.0,360.0,1.0,Semiurban,Y
LP000518,Female,Yes,3+,Not Graduate,,14647,635,141.0,360.0,0.0,Urban,N
LP000519,Female,No,3+,Graduate,No,34422,1066,167.0,300.0,1.0,Urban,Y
LP000520,Male,No,1,Graduate,No,13081,827,128.0,360.0,1.0,Rural,N
LP000521,Male,Yes,0,Graduate,No,8919,2737,155.0,360.0,1.0,Urban,N
LP000522,Male,,2,Graduate,,15330,1924,69.0,300.0,1.0,Semiurban,Y
LP000523,,No,0,Graduate,No,21910,984,189.0,360.0,1.0,Rural,Y
LP000524,Female,Yes,2,Graduate,Yes,2909,3683,206.0,180.0,1.0,Semiurban,Y
LP000525,Female,Yes,2,Graduate,No,20288,2042,161.0,180.0,1.0,Semiurban,Y
LP000526,Male,No,0,Graduate,No,6298,434,187.0,480.0,1.0,Semiurban,Y
LP000527,Male,Yes,3+,Graduate,No,5162,1107,108.0,,1.0,Semiurban,Y
LP000528,Male,Yes,3+,Graduate,No,20555,887,225.0,,1.0,Rural,Y
LP000529,Male,No,3+,Graduate,No,38979,335,159.0,180.0,0.0,Semiurban,Y
LP000530,Female,Yes,1,Graduate,No,15884,836,69.0,360.0,1.0,Urban,Y
LP000531,Female,No,0,Not Graduate,No,4517,4302,210.0,180.0,1.0,Urban,N
LP000532,Female,No,1,Graduate,No,7813,4080,185.0,120.0,,Urban,Y
LP000533,Female,No,1,Graduate,Yes,9560,3280,243.0,480.0,1.0,Rural,N
LP000534,,,0,Graduate,No,15628,2793,233.0,360.0,1.0,Semiurban,Y
LP000535,Female,Yes,1,Not Graduate,No,12613,1407,217.0,300.0,1.0,Rural,N
LP000536,Female,Yes,1,Graduate,Yes,19854,532,173.0,,1.0,Semiurban,Y
LP000537,Female,Yes,0,Graduate,,29731,2157,185.0,360.0,1.0,Semiurban,Y
LP000538,Male,Yes,0,Graduate,Yes,17602,152,96.0,360.0,,Rural,Y
LP000539,Male,,0,Graduate,No,27404,489,136.0,480.0,,Rural,Y
LP000540,Male,Yes,2,Graduate,No,10766,4128,299.0,180.0,1.0,Semiurban,Y
LP000541,Female,Yes,1,Not Graduate,No,186600,607,63.0,360.0,1.0,Semiurban,Y
LP000542,Female,Yes,0,Graduate,No,20796,2363,165.0,300.0,1.0,Semiurban,Y
LP000543,Male,No,3+,Not Graduate,No,23091,709,148.0,240.0,1.0,Urban,Y
LP000544,,No,0,Graduate,No,54510,2122,192.0,360.0,0.0,Rural,N
LP000545,Female,No,1,Not Graduate,No,14336,172,159.0,360.0,1.0,Rural,Y
LP000546,Male,Yes,2,Graduate,Yes,7971,5045,210.0,480.0,1.0,Semiurban,N
LP000547,Male,No,2,Graduate,No,37992,287,150.0,180.0,1.0,Urban,Y
LP000548,Female,No,0,Not Graduate,No,39819,213,188.0,240.0,1.0,Rural,Y
LP000549,Male,Yes,3+,Graduate,No,15105,4729,168.0,360.0,1.0,Rural,Y
LP000550,Female,Yes,3+,Not Graduate,No,54595,1092,135.0,300.0,0.0,Rural,Y
LP000551,Male,Yes,1,Graduate,No,12498,759,128.0,300.0,1.0,Urban,Y
LP000552,Female,Yes,1,Not Graduate,No,28164,7195,213.0,360.0,1.0,Urban,Y
LP000553,Male,Yes,0,Graduate,No,44910,2636,181.0,300.0,1.0,Semiurban,Y
LP000554,Male,Yes,1,Not Graduate,No,14453,639,199.0,120.0,,Urban,N
LP000555,Female,No,1,Graduate,No,19253,933,212.0,360.0,1.0,Semiurban,Y
LP000556,Male,Yes,2,Graduate,No,30357,3978,124.0,240.0,0.0,Semiurban,Y
LP000557,Male,Yes,1,Graduate,Yes,9967,345,136.0,480.0,0.0,Rural,N
LP000558,Male,No,1,Not Graduate,No,6965,6199,132.0,360.0,1.0,Urban,Y
LP000559,Female,Yes,0,Graduate,No,38808,644,201.0,360.0,1.0,Semiurban,Y
LP000560,Female,No,0,Graduate,Yes,17075,385,154.0,480.0,1.0,Semiurban,Y
LP000561,Female,Yes,0,Graduate,No,8915,4041,,180.0,1.0,Urban,Y
LP000562,Male,No,0,Graduate,No,14404,2647,97.0,180.0,1.0,Rural,Y
LP000563,Male,Yes,1,Graduate,,20066,130,191.0,360.0,1.0,Urban,Y
LP000564,Male,Yes,2,Not Graduate,,3806,964,192.0,360.0,1.0,Urban,N
LP000565,Male,Yes,1,Graduate,No,23689,291,178.0,120.0,1.0,Urban,Y
LP000566,Male,No,1,Graduate,No,18522,2858,158.0,480.0,1.0,Rural,Y
LP000567,Male,No,1,Not Graduate,,50215,8634,202.0,300.0,,Urban,Y
LP000568,Male,Yes,0,Graduate,Yes,11212,2090,147.0,300.0,1.0,Semiurban,N
LP000569,,No,0,Graduate,No,40202,440,,360.0,1.0,Semiurban,Y
LP000570,Male,Yes,0,Graduate,No,12890,3190,185.0,240.0,1.0,Urban,Y
LP000571,Male,Yes,2,Not Graduate,Yes,14933,1032,86.0,360.0,1.0,Semiurban,Y
LP000572,Female,No,,Graduate,,16726,1003,143.0,300.0,1.0,Urban,Y
LP000573,Male,Yes,0,Graduate,Yes,71296,612,166.0,180.0,1.0,Semiurban,Y
LP000574,Female,Yes,1,Graduate,,4956,1243,115.0,300.0,1.0,Urban,Y
LP000575,Female,No,3+,Graduate,,19852,1007,203.0,240.0,1.0,Urban,Y
LP000576,Female,,1,Not Graduate,Yes,13818,61,51.0,360.0,1.0,Semiurban,N
LP000577,Male,,2,Graduate,No,13058,1131,190.0,360.0,0.0,Semiurban,N
LP000578,Female,No,1,Graduate,No,21298,929,184.0,300.0,1.0,Urban,Y
LP000579,Male,Yes,1,Not Graduate,No,32363,1662,50.0,240.0,1.0,Urban,Y
LP000580,Male,No,2,Graduate,No,20441,98,155.0,180.0,1.0,Semiurban,Y
LP000581,Male,Yes,2,Graduate,No,35888,2027,128.0,180.0,1.0,Semiurban,Y
LP000582,,No,0,Not Graduate,No,10929,1134,220.0,180.0,1.0,Semiurban,Y
LP000583,Male,Yes,0,Not Graduate,No,12850,1986,108.0,240.0,1.0,Urban,Y
LP000584,Male,Yes,0,Not Graduate,No,5998,155,189.0,120.0,1.0,Urban,N
LP000585,Female,Yes,1,Not Graduate,Yes,65272,249,199.0,180.0,1.0,Urban,Y
LP000586,Male,Yes,2,Graduate,Yes,11506,115,130.0,300.0,1.0,Semiurban,Y
LP000587,Male,Yes,0,Not Graduate,No,10532,1307,214.0,240.0,1.0,Urban,N
LP000588,Male,No,0,Graduate,No,21705,724,129.0,240.0,,Semiurban,Y
LP000589,Male,No,2,Not Graduate,No,32391,922,216.0,300.0,1.0,Rural,Y
LP000590,Male,Yes,1,Not Graduate,No,7679,206,280.0,120.0,1.0,Semiurban,Y
LP000591,Male,No,1,Graduate,Yes,34521,256,196.0,240.0,1.0,Urban,Y
LP000592,Female,Yes,2,Graduate,No,10481,54,180.0,360.0,1.0,Urban,N
LP000593,Male,Yes,1,Graduate,No,41960,218,126.0,,1.0,Semiurban,Y
LP000594,Male,Yes,,Not Graduate,No,8666,502,242.0,240.0,,Urban,N
LP000595,Female,No,0,Not Graduate,No,24061,534,194.0,240.0,0.0,Semiurban,N
LP000596,Male,No,0,Graduate,Yes,13824,1011,126.0,480.0,1.0,Semiurban,Y
LP000597,Female,Yes,1,Graduate,No,5425,2735,224.0,180.0,1.0,Semiurban,Y
LP000598,Male,Yes,1,Not Graduate,No,4303,479,155.0,480.0,1.0,Urban,Y
LP000599,Male,Yes,3+,Graduate,No,7373,1971,183.0,180.0,1.0,Semiurban,N
LP000600,Male,Yes,3+,Graduate,No,29556,2790,129.0,360.0,1.0,Semiurban,Y
LP000601,Male,Yes,2,Graduate,No,2822,4359,103.0,360.0,1.0,Urban,Y
LP000602,Male,Yes,0,Not Graduate,No,17451,1973,105.0,360.0,1.0,Semiurban,Y
LP000603,Male,Yes,3+,Not Graduate,No,16277,1197,130.0,240.0,0.0,Rural,Y
LP000604,Male,No,1,Graduate,No,3477,300,175.0,360.0,1.0,Rural,Y
LP000605,Male,Yes,0,Graduate,No,7062,1520,135.0,360.0,1.0,Urban,Y
LP000606,Male,Yes,2,Graduate,No,7051,698,110.0,360.0,1.0,Semiurban,N
LP000607,Male,Yes,0,Not Graduate,No,13934,5720,102.0,360.0,1.0,Rural,Y
