Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP000736,Female,Yes,1,Graduate,No,4092,816,208.0,360.0,1.0,Urban,Y
LP005955,Male,Yes,0,Not Graduate,Yes,5318,105,174.0,120.0,0.0,Semiurban,Y
LP001584,Male,No,,Not Graduate,No,11504,770,151.0,300.0,1.0,Urban,Y
LP001912,Female,Yes,0,Not Graduate,Yes,15157,502,154.0,300.0,1.0,Urban,Y
LP002756,Male,No,1,Graduate,No,29785,1148,122.0,300.0,1.0,Semiurban,Y
LP001757,Female,No,2,Graduate,No,20265,72,181.0,300.0,1.0,Semiurban,Y
LP004253,Male,Yes,0,Graduate,Yes,29219,376,149.0,360.0,0.0,Rural,Y
LP006363,Male,No,2,Graduate,No,9864,1086,113.0,360.0,1.0,Urban,N
LP008172,Female,,0,Graduate,Yes,13558,2273,102.0,240.0,1.0,Rural,Y
LP008187,Male,Yes,2,Graduate,No,8825,3052,180.0,360.0,1.0,Rural,N
LP006027,Female,No,0,Not Graduate,No,13703,366,176.0,480.0,1.0,Urban,Y
LP003824,Male,Yes,2,Graduate,Yes,25722,15109,202.0,360.0,1.0,Rural,Y
LP001434,Female,Yes,0,Graduate,No,21334,2855,191.0,480.0,1.0,Rural,Y
LP003617,Male,Yes,0,Graduate,No,18432,3728,209.0,480.0,1.0,Urban,Y
LP000992,Female,Yes,0,Not Graduate,No,25378,1356,150.0,240.0,1.0,Semiurban,Y
LP007844,Male,Yes,2,Graduate,No,35756,317,130.0,360.0,1.0,Semiurban,Y
LP002134,Male,Yes,0,Graduate,Yes,10957,161,143.0,,1.0,Rural,N
LP008842,Female,No,1,Graduate,No,18298,1836,151.0,180.0,1.0,Urban,Y
LP002567,Male,No,0,Graduate,No,13444,1700,138.0,360.0,1.0,Rural,N
LP006531,Male,No,0,Graduate,No,10520,1567,80.0,360.0,1.0,Semiurban,N
LP008237,Female,Yes,3+,Graduate,No,52156,460,159.0,240.0,1.0,Urban,Y
LP006019,Male,,1,Not Graduate,No,15443,550,129.0,300.0,1.0,Urban,Y
LP008131,Female,Yes,0,Graduate,No,4730,300,162.0,,1.0,Semiurban,Y
LP007921,Female,Yes,0,Graduate,No,23107,2055,174.0,300.0,1.0,Rural,Y
LP000433,Female,Yes,1,Graduate,No,24489,1534,178.0,480.0,1.0,Semiurban,Y
LP007159,Male,Yes,,Graduate,Yes,1899,5657,125.0,240.0,1.0,Urban,Y
LP004491,Male,No,,Graduate,No,15509,3042,87.0,180.0,1.0,Semiurban,Y
LP008716,Female,No,0,Not Graduate,No,37396,33,110.0,360.0,1.0,Urban,Y
LP000503,Male,No,0,Graduate,No,5453,673,149.0,360.0,1.0,Semiurban,Y
LP007142,Male,No,0,Graduate,No,19352,815,157.0,240.0,1.0,Urban,Y
LP003417,Male,Yes,2,Graduate,No,21436,540,129.0,120.0,0.0,Urban,Y
LP003186,Male,No,1,Not Graduate,,34613,878,96.0,480.0,1.0,Urban,Y
LP004707,Female,Yes,2,Graduate,No,23870,394,192.0,300.0,1.0,Semiurban,Y
LP006843,Male,No,3+,Not Graduate,No,37362,335,104.0,360.0,,Rural,N
LP002374,Male,Yes,2,Graduate,Yes,138984,925,204.0,240.0,1.0,Urban,Y
LP002973,Female,,0,Graduate,Yes,5810,3763,188.0,180.0,1.0,Rural,Y
LP009404,Male,No,3+,Not Graduate,No,16299,203,134.0,180.0,1.0,Semiurban,Y
LP005598,Female,No,,Graduate,No,13449,4708,179.0,240.0,1.0,Semiurban,Y
LP003773,Male,No,1,Graduate,No,9384,5157,145.0,360.0,1.0,Rural,N
LP005881,Male,Yes,1,Graduate,Yes,26204,576,149.0,360.0,0.0,Semiurban,Y
LP009217,Male,No,0,Not Graduate,,19570,584,103.0,240.0,1.0,Urban,Y
LP003390,Female,Yes,0,Graduate,No,6414,1799,256.0,240.0,1.0,Semiurban,Y
LP006900,Male,No,0,Graduate,Yes,3657,3183,98.0,300.0,1.0,Semiurban,Y
LP005908,Female,Yes,2,Graduate,No,44641,959,117.0,240.0,1.0,Urban,Y
LP004766,Female,Yes,2,Graduate,No,7340,300,97.0,360.0,1.0,Rural,N
LP004887,Male,Yes,0,Not Graduate,No,13420,585,24.0,300.0,0.0,Urban,Y
LP004083,Female,No,0,Graduate,No,7725,2343,,120.0,1.0,Semiurban,Y
LP005852,Female,Yes,1,Graduate,No,19426,660,106.0,360.0,1.0,Rural,Y
LP004961,Male,Yes,0,Graduate,No,13963,348,247.0,360.0,0.0,Semiurban,N
LP005080,Male,Yes,1,Graduate,No,12492,4129,92.0,360.0,1.0,Semiurban,Y
LP008937,Male,No,1,Graduate,Yes,38290,467,187.0,180.0,0.0,Semiurban,Y
LP009003,Female,Yes,0,Not Graduate,No,20200,914,142.0,180.0,1.0,Rural,Y
LP001439,Male,No,0,Graduate,Yes,5736,1176,,240.0,0.0,Urban,N
LP004644,,,1,Not Graduate,No,19655,1695,186.0,360.0,,Semiurban,Y
LP007621,Female,Yes,,Graduate,No,4174,12044,132.0,360.0,1.0,Semiurban,Y
LP004015,Female,Yes,2,Not Graduate,No,11296,188,157.0,120.0,1.0,Urban,Y
LP001573,Female,Yes,,Not Graduate,Yes,9096,681,209.0,360.0,,Rural,N
LP003554,Male,Yes,0,Graduate,No,27987,158,144.0,240.0,1.0,Urban,Y
LP004150,Female,Yes,0,Graduate,No,14151,6059,163.0,360.0,1.0,Semiurban,Y
LP004410,Male,Yes,0,Graduate,No,8234,387,205.0,480.0,1.0,Urban,Y
LP003539,Female,No,0,Graduate,Yes,18902,142,118.0,300.0,1.0,Urban,Y
LP007285,Male,Yes,0,Graduate,No,13033,3263,164.0,240.0,0.0,Semiurban,Y
LP008933,Male,Yes,1,Graduate,Yes,11777,2750,236.0,240.0,0.0,Rural,Y
LP002599,Male,Yes,2,Graduate,No,10829,256,195.0,360.0,1.0,Rural,Y
LP006932,Male,Yes,0,Not Graduate,No,4298,4428,,180.0,1.0,Rural,Y
LP004404,Male,No,2,Graduate,No,13188,5136,77.0,480.0,1.0,Rural,Y
LP008534,Female,Yes,2,Graduate,No,10532,4482,223.0,300.0,1.0,Rural,N
LP005070,Male,No,1,Graduate,Yes,38607,1592,147.0,360.0,1.0,Rural,Y
LP002845,Male,Yes,2,Not Graduate,No,6628,261,171.0,240.0,1.0,Semiurban,N
LP005718,Male,,1,Graduate,No,10360,2580,153.0,240.0,1.0,Urban,Y
LP007132,Male,Yes,1,Graduate,No,4375,476,183.0,360.0,1.0,Urban,Y
LP004318,,Yes,0,Graduate,No,23235,110,97.0,480.0,0.0,Rural,Y
LP009497,Male,No,0,Graduate,No,23685,5583,203.0,,1.0,Urban,Y
LP009053,Male,No,1,Graduate,Yes,3238,4178,122.0,360.0,1.0,Rural,Y
LP000080,Male,No,,Graduate,No,10071,1399,139.0,300.0,1.0,Semiurban,N
LP000041,Male,No,0,Graduate,No,33911,2142,165.0,180.0,1.0,Rural,Y
LP006526,Female,,,Graduate,No,10153,4417,175.0,360.0,1.0,Semiurban,N
LP004945,Female,Yes,0,Graduate,No,21143,549,142.0,240.0,1.0,Urban,Y
LP006703,Male,Yes,1,Not Graduate,No,20123,2177,,180.0,1.0,Urban,N
LP009071,Female,Yes,,Graduate,Yes,12016,484,132.0,300.0,1.0,Urban,Y
LP005201,Male,Yes,1,Not Graduate,No,8751,1611,154.0,180.0,1.0,Semiurban,Y
LP003131,Female,Yes,2,Graduate,No,20564,232,135.0,180.0,1.0,Rural,Y
LP000908,Male,Yes,1,Graduate,No,26147,103,122.0,360.0,1.0,Urban,Y
LP001265,Male,No,0,Graduate,No,11561,1610,185.0,360.0,1.0,Semiurban,Y
LP001922,,Yes,2,Graduate,No,29414,1327,198.0,300.0,1.0,Rural,Y
LP009606,Female,Yes,2,Graduate,No,29369,689,145.0,240.0,1.0,Semiurban,Y
LP000730,Male,Yes,,Graduate,No,10176,440,190.0,300.0,1.0,Urban,Y
LP009431,Female,No,0,Graduate,No,7011,2712,221.0,240.0,1.0,Rural,Y
LP007296,Female,Yes,1,Graduate,No,7158,438,246.0,120.0,1.0,Semiurban,N
LP004699,Male,Yes,2,Not Graduate,No,8125,9767,133.0,300.0,1.0,Urban,Y
LP007298,Male,No,1,Graduate,No,15275,1932,148.0,300.0,1.0,Urban,Y
LP009458,Female,Yes,2,Graduate,No,8050,367,115.0,240.0,0.0,Rural,N
LP001432,Male,Yes,2,Graduate,No,11613,2051,120.0,360.0,0.0,Urban,N
LP008155,Female,Yes,1,Graduate,Yes,31087,1235,173.0,360.0,1.0,Urban,Y
LP003769,Male,No,2,Graduate,Yes,1961,2813,154.0,360.0,0.0,Rural,N
LP002543,Female,No,1,Graduate,No,23970,3562,94.0,300.0,1.0,Rural,Y
LP006727,Male,Yes,1,Graduate,No,28136,753,150.0,360.0,0.0,Rural,Y
LP005952,Male,Yes,1,Graduate,No,7725,4987,174.0,240.0,1.0,Semiurban,N
LP007586,Female,Yes,1,Graduate,No,10551,114,107.0,300.0,1.0,Urban,N
LP004452,Male,Yes,,Graduate,No,27093,239,170.0,240.0,0.0,Urban,Y
LP004713,Male,Yes,1,Not Graduate,Yes,15846,2798,184.0,300.0,0.0,Rural,N
LP005418,Male,Yes,3+,Graduate,No,11405,2382,139.0,300.0,1.0,Rural,Y
LP002285,Male,Yes,2,Graduate,No,31338,1525,155.0,240.0,1.0,Rural,Y
LP002231,Female,Yes,1,Graduate,No,75140,972,137.0,240.0,1.0,Urban,Y
LP002501,Female,No,1,Graduate,Yes,9010,366,148.0,360.0,,Semiurban,Y
LP001333,Male,No,0,Graduate,No,58525,270,95.0,360.0,1.0,Rural,Y
LP003036,Male,Yes,2,Graduate,No,14642,2591,175.0,360.0,1.0,Urban,Y
LP008137,Male,No,,Graduate,No,10180,1733,147.0,360.0,1.0,Urban,Y
LP007742,Male,Yes,1,Not Graduate,No,8768,5245,123.0,300.0,1.0,Urban,N
LP004690,Female,Yes,2,Graduate,No,31149,1854,128.0,240.0,1.0,Semiurban,Y
LP001971,,Yes,0,Not Graduate,No,7553,135,159.0,180.0,1.0,Semiurban,N
LP008726,Female,Yes,1,Not Graduate,No,5062,62,127.0,360.0,0.0,Rural,N
LP003004,Female,Yes,1,Graduate,No,9596,755,202.0,240.0,,Urban,N
LP000246,Female,No,0,Not Graduate,No,10852,211,148.0,360.0,1.0,Urban,Y
LP003427,Male,Yes,0,Graduate,No,2067,998,233.0,480.0,1.0,Semiurban,N
LP002976,Male,No,3+,Graduate,No,13135,1381,107.0,300.0,1.0,Urban,Y
LP004062,Male,No,2,Not Graduate,Yes,14788,3085,172.0,360.0,1.0,Semiurban,N
LP005731,Female,,1,Graduate,No,4552,15022,,300.0,1.0,Semiurban,Y
LP004256,Female,No,1,Graduate,,9671,568,151.0,240.0,0.0,Urban,N
LP005706,Male,Yes,1,Graduate,No,12722,191,128.0,180.0,1.0,Urban,Y
LP000597,Female,Yes,1,Graduate,No,5425,2735,224.0,180.0,1.0,Semiurban,Y
LP003166,Male,Yes,3+,Graduate,No,19097,1815,166.0,360.0,1.0,Urban,Y
LP002463,Female,No,,Graduate,Yes,60405,835,116.0,480.0,1.0,Urban,Y
LP007542,Male,No,2,Graduate,No,21829,4345,168.0,,0.0,Semiurban,Y
LP004024,Female,Yes,1,Graduate,No,2924,182,156.0,240.0,1.0,Semiurban,Y
LP007633,Male,Yes,3+,Not Graduate,No,29418,1248,109.0,240.0,1.0,Semiurban,Y
LP008386,Male,No,0,Graduate,No,52773,407,173.0,300.0,1.0,Urban,Y
LP007013,Male,Yes,1,Graduate,Yes,13779,62,123.0,360.0,1.0,Semiurban,N
LP000765,Male,No,0,Not Graduate,No,5173,176,221.0,360.0,0.0,Urban,N
LP007551,Female,Yes,2,Graduate,,11251,581,144.0,360.0,1.0,Urban,N
LP001803,Male,Yes,1,Graduate,No,22690,824,195.0,360.0,1.0,Semiurban,Y
LP001583,Male,No,0,Graduate,No,19951,5872,194.0,360.0,1.0,Urban,Y
LP006819,Female,Yes,0,Graduate,No,8835,406,147.0,120.0,1.0,Urban,Y
LP002380,Female,No,2,Graduate,Yes,1728,1098,180.0,360.0,1.0,Urban,N
LP009773,Male,Yes,0,Graduate,No,6778,2546,162.0,360.0,0.0,Semiurban,Y
LP001298,Male,Yes,1,Graduate,Yes,11040,1629,143.0,,1.0,Urban,N
LP003391,Male,Yes,2,Graduate,No,2984,2208,83.0,300.0,1.0,Urban,Y
LP006896,Female,,0,Graduate,No,3744,593,147.0,300.0,,Semiurban,N
LP003327,,Yes,2,Not Graduate,No,25777,1391,167.0,360.0,1.0,Semiurban,Y
LP007244,Male,Yes,3+,Graduate,No,22685,1030,,360.0,1.0,Urban,Y
LP002006,Female,No,1,Graduate,No,36688,3544,153.0,480.0,1.0,Urban,Y
LP005717,Male,Yes,0,Graduate,No,129201,530,195.0,300.0,0.0,Rural,Y
LP007205,Female,Yes,,Graduate,Yes,13462,360,219.0,360.0,1.0,Rural,N
LP009328,Male,Yes,1,Graduate,No,19979,685,190.0,360.0,1.0,Rural,Y
LP008071,Male,No,0,Graduate,No,23316,817,157.0,,1.0,Semiurban,Y
LP004441,Female,Yes,0,Graduate,No,16446,9440,121.0,,,Urban,Y
LP008494,Female,Yes,0,Not Graduate,No,13111,2379,162.0,360.0,1.0,Urban,Y
LP000295,Male,Yes,0,Not Graduate,No,11815,1764,219.0,180.0,1.0,Urban,Y
LP005092,Male,,2,Graduate,,5996,3803,188.0,240.0,1.0,Urban,Y
LP000951,Female,Yes,3+,Graduate,No,28345,2929,150.0,300.0,1.0,Semiurban,Y
LP004231,Female,Yes,0,Graduate,No,11365,2417,179.0,300.0,1.0,Rural,Y
LP008797,Male,Yes,0,Graduate,No,20498,330,158.0,480.0,1.0,Urban,Y
LP005401,Male,Yes,1,Graduate,Yes,14441,64,108.0,360.0,0.0,Rural,N
LP005866,Male,Yes,0,Graduate,No,13235,3540,127.0,360.0,1.0,Urban,Y
LP002520,Female,Yes,2,Graduate,No,47538,4140,161.0,360.0,1.0,Rural,Y
LP002928,Female,,1,Graduate,No,3092,2914,117.0,360.0,1.0,Semiurban,Y
LP006661,Male,No,3+,Graduate,No,6309,914,130.0,360.0,1.0,Semiurban,Y
LP003570,Female,No,0,Graduate,No,2717,1203,83.0,360.0,1.0,Semiurban,Y
LP001721,Male,Yes,1,Graduate,No,6247,22837,172.0,480.0,0.0,Urban,Y
LP001932,Male,Yes,2,Graduate,No,11675,1040,117.0,480.0,1.0,Rural,Y
LP000796,Female,Yes,2,Not Graduate,No,34777,357,173.0,360.0,1.0,Semiurban,Y
LP004020,Male,Yes,0,Not Graduate,Yes,7772,213,174.0,240.0,1.0,Semiurban,Y
LP005198,Male,No,0,Graduate,No,1905,523,208.0,480.0,0.0,Rural,Y
LP000405,Male,,1,Not Graduate,No,3662,4564,64.0,300.0,1.0,Semiurban,N
LP009175,Male,Yes,0,Graduate,No,11163,1124,,120.0,1.0,Urban,Y
LP008580,,Yes,0,Graduate,Yes,10589,774,121.0,360.0,1.0,Rural,Y
LP007313,Male,No,0,Graduate,No,15028,131,146.0,360.0,0.0,Rural,N
LP006986,Male,,2,Graduate,Yes,44485,521,127.0,360.0,1.0,Rural,Y
LP003862,Female,Yes,2,Graduate,No,8722,656,157.0,300.0,1.0,Urban,N
LP004152,Male,No,0,Graduate,No,29365,1370,171.0,360.0,1.0,Urban,Y
LP004163,Male,No,2,Graduate,No,42466,388,193.0,360.0,1.0,Urban,Y
LP001110,,Yes,1,Not Graduate,No,17686,888,113.0,300.0,0.0,Semiurban,Y
LP008541,Male,No,0,Graduate,Yes,16123,456,86.0,360.0,1.0,Rural,Y
LP004598,Male,No,2,Not Graduate,No,20679,201,135.0,240.0,1.0,Urban,Y
LP003000,Female,Yes,0,Graduate,Yes,7460,5080,173.0,180.0,0.0,Semiurban,N
LP004927,Male,No,0,Graduate,No,9902,677,229.0,360.0,1.0,Urban,Y
LP004684,Male,Yes,0,Graduate,Yes,24026,1120,168.0,300.0,0.0,Urban,N
LP008311,Male,Yes,0,Graduate,No,63514,5949,93.0,360.0,1.0,Urban,Y
LP001643,Male,Yes,0,Graduate,No,19364,1892,117.0,360.0,0.0,Urban,Y
LP005666,Female,No,2,Graduate,No,1603,562,246.0,240.0,,Urban,N
LP006812,Male,Yes,0,Graduate,Yes,5297,143,191.0,480.0,1.0,Semiurban,Y
LP003252,Male,Yes,0,Graduate,No,42082,360,157.0,360.0,1.0,Rural,Y
LP001664,Male,No,2,Not Graduate,No,29764,20139,161.0,360.0,1.0,Semiurban,Y
LP001341,Male,Yes,0,Not Graduate,No,12028,1780,103.0,240.0,1.0,Semiurban,Y
LP008823,Male,Yes,0,Not Graduate,No,14731,1299,231.0,360.0,1.0,Semiurban,Y
LP004543,Male,Yes,0,Not Graduate,No,18749,15553,112.0,360.0,1.0,Rural,Y
LP007846,Female,Yes,1,Graduate,No,7408,992,63.0,360.0,1.0,Urban,N
LP009563,Female,Yes,2,Graduate,No,5110,611,230.0,300.0,0.0,Semiurban,N
LP002440,Male,Yes,2,Graduate,Yes,72801,256,138.0,360.0,1.0,Rural,Y
LP009644,Male,Yes,2,Graduate,No,10211,13565,122.0,300.0,1.0,Rural,Y
LP003408,Female,No,2,Not Graduate,No,51378,670,,240.0,1.0,Rural,Y
LP004966,Male,No,1,Not Graduate,No,3156,2024,91.0,360.0,1.0,Rural,Y
LP009895,Female,Yes,0,Graduate,No,3651,7476,84.0,300.0,1.0,Urban,Y
LP007319,Male,No,0,Graduate,No,14224,1229,138.0,360.0,1.0,Urban,Y
LP007727,,Yes,0,Graduate,No,22276,594,167.0,360.0,1.0,Urban,Y
LP009149,Male,Yes,1,Graduate,No,22787,558,169.0,360.0,1.0,Rural,Y
LP004223,Female,Yes,0,Graduate,No,15005,584,226.0,240.0,1.0,Rural,N
LP004601,Male,Yes,1,Not Graduate,No,35078,1275,,300.0,,Urban,Y
LP004089,Female,Yes,0,Graduate,No,16682,541,102.0,360.0,1.0,Urban,Y
LP009648,Male,No,0,Graduate,No,24124,440,145.0,360.0,1.0,Urban,Y
LP007260,Male,No,0,Graduate,No,3494,179,143.0,360.0,0.0,Rural,N
LP005674,Male,No,1,Graduate,No,2304,158,123.0,300.0,0.0,Semiurban,N
LP006623,Male,Yes,2,Graduate,No,15065,857,124.0,360.0,1.0,Semiurban,Y
LP003179,Female,Yes,2,Not Graduate,No,8294,2903,120.0,120.0,1.0,Urban,Y
LP006653,Male,Yes,0,Graduate,No,22156,552,139.0,240.0,1.0,Urban,Y
LP003224,Male,No,0,Graduate,No,17221,628,202.0,360.0,1.0,Urban,Y
LP005124,Male,Yes,2,Graduate,No,52632,588,144.0,180.0,1.0,Semiurban,Y
LP007354,Male,Yes,2,Not Graduate,No,49615,3105,128.0,180.0,1.0,Semiurban,Y
LP008920,Male,No,1,Graduate,No,4169,523,164.0,300.0,1.0,Urban,Y
LP004963,Male,No,1,Graduate,No,23263,744,162.0,180.0,0.0,Urban,Y
LP007659,Male,Yes,3+,Graduate,No,31453,2118,89.0,300.0,1.0,Urban,Y
LP003699,,Yes,2,Not Graduate,No,8346,3900,204.0,360.0,1.0,Semiurban,Y
LP009841,Female,No,1,Graduate,No,6878,295,104.0,240.0,1.0,Urban,Y
LP009187,Female,No,1,Graduate,No,8419,7505,140.0,,0.0,Semiurban,Y
LP008537,Male,Yes,1,Graduate,No,65831,1148,219.0,480.0,1.0,Semiurban,Y
LP000516,Male,Yes,1,Graduate,No,13104,3130,133.0,480.0,,Rural,Y
LP001840,Male,Yes,1,Graduate,No,6306,247,194.0,360.0,1.0,Semiurban,N
LP003447,Female,Yes,1,Graduate,Yes,6063,441,106.0,,1.0,Semiurban,N
LP000812,Female,No,1,Not Graduate,No,2992,1691,115.0,120.0,1.0,Urban,N
LP005986,Male,Yes,2,Graduate,No,9099,1800,139.0,360.0,1.0,Semiurban,N
LP003872,Male,Yes,2,Graduate,,2535,254,136.0,360.0,1.0,Urban,Y
LP001152,Female,Yes,3+,Graduate,No,32714,2621,90.0,180.0,1.0,Semiurban,Y
LP002831,Male,Yes,2,Graduate,No,9709,838,208.0,180.0,0.0,Urban,Y
LP002922,Female,Yes,2,Graduate,No,23204,4958,163.0,240.0,1.0,Rural,Y
LP006315,,,2,Graduate,No,31656,971,92.0,360.0,0.0,Urban,Y
LP009981,Male,No,0,Graduate,No,7923,59,150.0,360.0,1.0,Semiurban,Y
LP009798,Female,Yes,0,Graduate,No,15714,231,119.0,360.0,1.0,Urban,Y
LP008464,Female,Yes,0,Not Graduate,No,4549,4535,,300.0,1.0,Urban,Y
LP000549,Male,Yes,3+,Graduate,No,15105,4729,168.0,360.0,1.0,Rural,Y
LP005975,Male,No,1,Graduate,No,5675,301,161.0,300.0,1.0,Rural,Y
LP008195,Male,Yes,1,Graduate,No,5212,1940,211.0,300.0,0.0,Urban,N
LP000904,Male,Yes,2,Not Graduate,No,25646,293,134.0,240.0,1.0,Semiurban,Y
LP006342,Female,,3+,Graduate,No,30547,16679,,240.0,0.0,Rural,Y
LP005682,Male,Yes,0,Graduate,No,12174,2467,,180.0,0.0,Urban,Y
LP008704,Male,No,0,Graduate,No,7457,3119,166.0,360.0,1.0,Urban,Y
LP004538,,Yes,1,Graduate,No,4378,947,163.0,360.0,0.0,Urban,Y
LP007261,Male,No,1,Graduate,No,7521,192,119.0,300.0,,Urban,Y
LP009865,Female,No,3+,Not Graduate,No,6584,247,101.0,300.0,1.0,Rural,Y
LP004954,Female,Yes,0,Graduate,No,12180,1407,150.0,240.0,1.0,Rural,N
LP005529,Male,,0,Graduate,No,13053,257,101.0,180.0,0.0,Semiurban,Y
LP000973,Female,,0,Graduate,No,6205,1960,133.0,240.0,1.0,Rural,N
LP004784,Male,Yes,0,Graduate,No,7971,4160,165.0,240.0,1.0,Rural,Y
LP006982,Male,Yes,0,Not Graduate,No,29004,3899,119.0,360.0,1.0,Semiurban,N
LP003914,Female,No,0,Not Graduate,No,26585,20181,131.0,180.0,1.0,Rural,Y
LP006452,Female,Yes,0,Not Graduate,Yes,22824,16050,179.0,240.0,1.0,Rural,Y
LP006640,Male,No,1,Not Graduate,No,36783,6325,85.0,300.0,1.0,Rural,Y
LP001134,Male,Yes,1,Not Graduate,No,5906,1046,80.0,240.0,0.0,Urban,N
LP006609,Female,Yes,0,Graduate,No,9433,1100,205.0,180.0,1.0,Urban,N
LP006387,Male,Yes,1,Graduate,No,7543,2370,150.0,300.0,1.0,Urban,N
LP004783,Male,,1,Graduate,Yes,11344,206,33.0,180.0,1.0,Rural,N
LP000070,Female,No,1,Not Graduate,No,19845,2063,159.0,240.0,1.0,Urban,Y
LP001286,Male,Yes,3+,Graduate,No,17962,1690,90.0,360.0,1.0,Rural,Y
LP001250,Female,No,0,Graduate,No,11591,1570,166.0,180.0,1.0,Urban,N
LP003674,Male,Yes,3+,Graduate,No,10014,658,95.0,300.0,1.0,Urban,Y
LP002055,Female,No,1,Graduate,No,10107,501,123.0,300.0,1.0,Rural,Y
LP007752,Female,Yes,0,Graduate,No,9093,508,77.0,360.0,1.0,Urban,N
LP001941,Male,Yes,0,Graduate,No,13317,1484,111.0,240.0,1.0,Urban,Y
LP001214,Female,Yes,2,Graduate,No,15600,1753,119.0,180.0,1.0,Urban,Y
LP002151,Male,Yes,1,Graduate,No,14844,567,106.0,180.0,1.0,Semiurban,N
LP004829,Male,Yes,3+,Not Graduate,No,4383,4416,109.0,360.0,1.0,Semiurban,Y
LP007992,Male,No,1,Graduate,No,30695,4670,131.0,360.0,1.0,Urban,Y
LP007665,Male,Yes,0,Not Graduate,No,11778,311,169.0,300.0,1.0,Semiurban,N
LP008928,Male,Yes,0,Graduate,No,10588,250,169.0,300.0,1.0,Urban,Y
LP006502,Male,No,2,Graduate,No,2068,891,134.0,300.0,1.0,Urban,Y
LP008161,Female,Yes,1,Not Graduate,No,37168,10770,117.0,180.0,0.0,Semiurban,Y
LP003811,Female,No,0,Not Graduate,No,26670,3237,73.0,360.0,1.0,Semiurban,Y
LP000275,Male,No,2,Graduate,No,18138,696,205.0,480.0,1.0,Urban,Y
LP004281,Male,No,0,Graduate,No,5168,1680,112.0,300.0,1.0,Semiurban,Y
LP003366,Female,,1,Graduate,No,2860,220,,360.0,1.0,Urban,Y
LP008297,Female,Yes,0,Graduate,No,13026,385,127.0,300.0,1.0,Semiurban,Y
LP009127,Male,No,0,Graduate,No,30045,220,71.0,240.0,0.0,Rural,N
LP009353,Female,Yes,0,Graduate,Yes,31720,141,157.0,300.0,1.0,Urban,Y
LP007120,Male,Yes,2,Graduate,Yes,35457,540,143.0,360.0,1.0,Semiurban,Y
LP001887,Male,Yes,1,Graduate,No,18798,5437,188.0,360.0,1.0,Semiurban,Y
LP004189,Female,Yes,2,Graduate,Yes,11879,215,96.0,120.0,1.0,Semiurban,N
LP006185,Male,Yes,2,Not Graduate,No,13915,2517,190.0,300.0,0.0,Semiurban,Y
LP009111,Female,Yes,0,Graduate,No,12253,1194,,360.0,0.0,Urban,N
LP007461,Male,Yes,0,Graduate,No,27034,194,183.0,480.0,1.0,Urban,Y
LP005475,Male,Yes,1,Not Graduate,Yes,10339,542,132.0,300.0,0.0,Urban,N
LP009269,Male,Yes,1,Graduate,No,15211,860,158.0,240.0,1.0,Rural,Y
LP007650,Male,No,2,Graduate,No,64116,4195,172.0,300.0,1.0,Urban,Y
LP005632,Male,Yes,1,Graduate,No,13529,161,160.0,180.0,1.0,Semiurban,Y
LP005740,Male,Yes,2,Not Graduate,No,21615,340,158.0,,1.0,Urban,Y
LP002445,Male,Yes,3+,Not Graduate,Yes,3628,1018,94.0,360.0,1.0,Rural,Y
LP005935,Male,Yes,2,Graduate,No,15941,8432,105.0,360.0,1.0,Semiurban,Y
LP002611,Female,Yes,1,Graduate,No,59093,1003,,300.0,1.0,Rural,Y
LP002155,Male,Yes,3+,Graduate,No,90568,3272,166.0,360.0,1.0,Urban,Y
LP002280,Male,Yes,1,Graduate,No,43393,2178,179.0,360.0,1.0,Semiurban,Y
LP005841,Male,Yes,,Graduate,No,8565,1012,167.0,240.0,1.0,Urban,Y
LP005513,Female,No,1,Graduate,No,5277,200,141.0,240.0,1.0,Rural,N
LP008350,Female,Yes,0,Graduate,No,13063,3008,134.0,180.0,1.0,Semiurban,Y
LP009454,Male,Yes,0,Graduate,Yes,19246,886,148.0,120.0,1.0,Semiurban,Y
LP001472,Female,Yes,0,Graduate,,5619,266,188.0,180.0,1.0,Rural,Y
LP002880,Male,,3+,Graduate,Yes,20031,2247,203.0,240.0,1.0,Semiurban,Y
LP006509,Female,Yes,0,Graduate,No,75682,6355,210.0,360.0,1.0,Rural,Y
LP008178,Female,Yes,0,Graduate,No,3365,1302,126.0,360.0,1.0,Rural,N
LP004862,Female,Yes,1,Not Graduate,No,4773,3803,168.0,360.0,1.0,Semiurban,Y
LP004836,Male,Yes,0,Graduate,Yes,13331,6797,138.0,300.0,1.0,Urban,Y
LP009312,Male,Yes,1,Graduate,No,32453,434,256.0,240.0,1.0,Urban,Y
LP006352,Male,No,1,Graduate,Yes,20105,760,203.0,360.0,1.0,Urban,Y
LP006454,Male,No,0,Graduate,,10568,6878,184.0,360.0,1.0,Urban,Y
LP003608,Male,Yes,1,Not Graduate,Yes,15709,11168,189.0,480.0,1.0,Semiurban,N
LP008811,Male,Yes,2,Graduate,,28266,7259,143.0,240.0,1.0,Urban,Y
LP001228,Male,No,0,Graduate,No,19902,255,90.0,,0.0,Urban,Y
LP008798,Male,No,3+,Not Graduate,No,14475,1144,103.0,360.0,1.0,Semiurban,Y
LP002503,Male,Yes,0,Graduate,No,18284,527,137.0,360.0,0.0,Rural,Y
